PID,Code,Generic,INNCode,Concentration,Description,SID,UnitPrice,MarketShare,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
623.0,S-1-(V)-100,S-1,Streptomycin,1 g,Streptomycin 1 g powder for injection.,50.0,0.64,60.0,0,0,0,0,0,0,0,1,0
623.0,S-1-(V)-100,S-1,Streptomycin,1 g,Streptomycin 1 g powder for injection.,50.0,0.64,100.0,0,0,0,0,0,1,0,0,0
623.0,S-1-(V)-100,S-1,Streptomycin,1 g,Streptomycin 1 g powder for injection.,50.0,0.64,100.0,0,1,1,0,0,0,0,0,0
623.0,S-1-(V)-100,S-1,Streptomycin,1 g,Streptomycin 1 g powder for injection.,50.0,0.68,1.0,1,0,0,0,0,0,0,0,0
1040.0,S-1-(V)-10,S-1,Streptomycin,1g,Streptomycin 1 g powder for injection.,85.0,0.52,0.0,0,0,0,0,0,1,1,0,0
1040.0,S-1-(V)-10,S-1,Streptomycin,1g,Streptomycin 1 g powder for injection.,85.0,0.522,0.0,0,0,0,0,0,1,1,0,0
1040.0,S-1-(V)-10,S-1,Streptomycin,1g,Streptomycin 1 g powder for injection.,85.0,0.522,40.0,0,0,0,0,0,0,0,1,0
1040.0,S-1-(V)-10,S-1,Streptomycin,1g,Streptomycin 1 g powder for injection.,85.0,0.541,40.0,0,0,0,0,0,0,0,1,0
1040.0,S-1-(V)-10,S-1,Streptomycin,1g,Streptomycin 1 g powder for injection.,85.0,0.542,0.0,0,0,0,0,0,1,1,0,0
1040.0,S-1-(V)-10,S-1,Streptomycin,1g,Streptomycin 1 g powder for injection.,85.0,0.562,0.0,0,0,0,0,0,1,1,0,0
1040.0,S-1-(V)-10,S-1,Streptomycin,1g,Streptomycin 1 g powder for injection.,85.0,0.562,40.0,0,0,0,0,0,0,0,1,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,1.5518,0.0,1,0,0,0,0,0,0,0,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,1.588,0.0,0,0,0,0,1,0,0,0,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,1.588,0.0,0,0,0,1,0,0,0,0,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,1.5964,0.0,1,0,0,0,0,0,0,0,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,1.666,0.0,0,1,1,0,0,0,0,0,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,1.68,0.0,1,0,0,0,0,0,0,0,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,1.6882,0.0,1,0,0,0,0,0,0,0,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,1.7992,0.0,0,1,1,0,0,0,0,0,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,1.8,100.0,0,0,0,0,0,0,0,1,0
622.0,Trd- 250-(B)-50,Trd- 250,Terizidone,250 mg,Terizidone 250mg capsules,15.0,3.4904,0.0,0,0,0,0,0,1,1,0,0
1060.0,Z-150-(B-DT)-100 ,Z-150,Pyrazinamide,150mg,Pyrazinamide 150mg dispersible tablets,5.0,0.25,0.0,0,0,0,0,0,0,0,1,0
1063.0,Z-150-(B-DT)-100 (10x10),Z-150,Pyrazinamide,150mg,"Pyrazinamide 150mg dispersible tablets
",60.0,0.0136,100.0,0,0,0,0,0,0,0,1,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.0176488095238,0.0,0,0,0,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.01934523809523,0.0,0,0,0,1,1,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.0204613095238,65.0,0,1,1,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.02074404761904,55.0,0,0,0,0,0,1,1,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.02074404761904,100.0,0,0,0,0,0,0,0,1,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.0207738095238,55.0,0,0,0,0,0,1,1,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.0207738095238,100.0,0,0,0,0,0,0,0,1,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.02080357142857,55.0,0,0,0,0,0,1,1,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.02080357142857,100.0,0,0,0,0,0,0,0,1,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.02083333333333,55.0,0,0,0,0,0,1,1,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.02083333333333,100.0,0,0,0,0,0,0,0,1,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.01488095238095,1.0,1,0,0,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.01517857142857,1.0,1,0,0,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.015625,1.0,1,0,0,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.01599702380952,1.0,1,0,0,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.01636904761904,1.0,1,0,0,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.02083333333333,45.0,0,0,0,0,0,1,1,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.02113095238095,35.0,0,1,1,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.02157738095238,35.0,0,1,1,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.02232142857142,35.0,0,1,1,0,0,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.02309523809523,0.0,0,0,0,1,1,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.02328869047619,0.0,0,0,0,1,1,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.02342261904761,0.0,0,0,0,1,1,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,7.0,0.0235119047619,0.0,0,0,0,1,1,0,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,60.0,0.0192113095238,0.0,0,0,0,0,0,0,0,1,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,62.0,0.03869047619047,0.0,0,0,0,0,0,1,0,0,0
23.0,Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,62.0,0.03943452380952,0.0,0,0,0,0,0,1,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,5.0,0.01934523809523,0.0,0,0,0,0,1,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,5.0,0.01934523809523,55.0,0,0,0,1,1,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,5.0,0.0204613095238,0.0,0,0,0,1,0,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02113095238095,0.0,0,0,0,1,0,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02157738095238,0.0,0,0,0,0,0,0,0,1,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02157738095238,0.0,0,0,0,1,0,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02232142857142,0.0,0,0,0,1,0,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02232142857142,0.0,0,1,1,0,0,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02309523809523,0.0,0,0,0,0,1,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02309523809523,45.0,0,0,0,1,1,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02328869047619,0.0,0,0,0,0,1,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02328869047619,45.0,0,0,0,1,1,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02342261904761,0.0,0,0,0,0,1,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.02342261904761,45.0,0,0,0,1,1,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.0235119047619,0.0,0,0,0,0,1,0,0,0,0
139.0,MDR-Z-400-(B)-672,Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg - Box of 24 blister sheets,7.0,0.0235119047619,45.0,0,0,0,1,1,0,0,0,0
1033.0,Z-400-(B)-100 RNTCP (10x10),Z-400,Pyrazinamide,400 mg,Pyrazinamide 400 mg uncoated tablets.,5.0,0.022,0.0,0,0,0,0,0,1,1,0,0
68.0,Z-500-(B)-100,Z-500,Pyrazinamide,500 mg,Pyrazinamide 500mg uncoated tablets and plain on both sides or plain on one side and break-line on one side.,5.0,0.0172,0.0,0,0,0,0,0,1,1,0,0
68.0,Z-500-(B)-100,Z-500,Pyrazinamide,500 mg,Pyrazinamide 500mg uncoated tablets and plain on both sides or plain on one side and break-line on one side.,25.0,0.0158,0.0,0,0,0,0,0,1,0,0,0
68.0,Z-500-(B)-100,Z-500,Pyrazinamide,500 mg,Pyrazinamide 500mg uncoated tablets and plain on both sides or plain on one side and break-line on one side.,60.0,0.0175,0.0,0,0,0,0,0,1,1,0,0
68.0,Z-500-(B)-100,Z-500,Pyrazinamide,500 mg,Pyrazinamide 500mg uncoated tablets and plain on both sides or plain on one side and break-line on one side.,60.0,0.0176,0.0,0,0,0,0,0,1,0,0,0
68.0,Z-500-(B)-100,Z-500,Pyrazinamide,500 mg,Pyrazinamide 500mg uncoated tablets and plain on both sides or plain on one side and break-line on one side.,62.0,0.0405,0.0,0,1,1,0,0,0,0,0,0
68.0,Z-500-(B)-100,Z-500,Pyrazinamide,500 mg,Pyrazinamide 500mg uncoated tablets and plain on both sides or plain on one side and break-line on one side.,62.0,0.041,0.0,0,1,1,0,0,0,0,0,0
68.0,Z-500-(B)-100,Z-500,Pyrazinamide,500 mg,Pyrazinamide 500mg uncoated tablets and plain on both sides or plain on one side and break-line on one side.,62.0,0.043,0.0,0,1,1,0,0,0,0,0,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,5.0,0.01934523809523,55.0,0,0,0,1,1,0,0,0,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,5.0,0.03125,0.0,0,0,0,0,0,0,0,1,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,5.0,0.03125,0.0,0,0,0,0,1,0,0,0,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,5.0,0.03125,0.0,0,0,0,1,0,0,0,0,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,5.0,0.03125,0.0,0,0,0,1,1,0,0,0,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,5.0,0.03125,0.0,0,1,1,0,0,0,0,0,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,7.0,0.02309523809523,45.0,0,0,0,1,1,0,0,0,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,7.0,0.02328869047619,0.0,0,0,0,1,1,0,0,0,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,7.0,0.02342261904761,45.0,0,0,0,1,1,0,0,0,0
128.0,MDR-Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide- 500 mg Tablets 672 blister,7.0,0.0235119047619,45.0,0,0,0,1,1,0,0,0,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,5.0,0.03125,0.0,0,0,0,1,1,0,0,0,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,5.0,0.03125,100.0,0,1,1,0,0,0,0,0,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,5.0,0.0326488095238,45.0,0,0,0,0,0,1,1,0,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,5.0,0.03267857142857,45.0,0,0,0,0,0,1,1,0,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,5.0,0.03270833333333,45.0,0,0,0,0,0,1,1,0,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,5.0,0.03273809523809,0.0,0,0,0,0,0,0,0,1,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,5.0,0.03273809523809,45.0,0,0,0,0,0,1,1,0,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,60.0,0.01876488095238,55.0,0,0,0,0,0,1,0,0,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,60.0,0.01876488095238,55.0,0,0,0,0,0,1,1,0,0
612.0,Z-500-(B)-672,Z-500,Pyrazinamide,500 mg,Pyrazinamide - 500 mg uncoated tablets,60.0,0.0192113095238,100.0,0,0,0,0,0,0,0,1,0
899.0,Z-500-(B)-500,Z-500,Pyrazinamide,500mg,Pyrazinamide 500mg film coated tablets&#59; AL/PVC/PVDC film blister pack of 10 tabs x 50 blisters,15.0,0.04,0.0,0,0,0,1,1,0,0,0,0
998.0,Z-500-(B)-120,Z-500,Pyrazinamide,500 mg,TBC,45.0,0.04666666666666,0.0,0,0,0,0,0,1,1,0,0
998.0,Z-500-(B)-120,Z-500,Pyrazinamide,500 mg,TBC,45.0,0.05208333333333,0.0,0,0,0,0,0,0,0,1,0
1020.0,Z-500-(B)-672 (84x8),Z-500,Pyrazinamide,500 mg,Pyrazinamide 500 mg tablets,62.0,0.04166666666666,0.0,0,0,0,0,0,1,1,0,0
1020.0,Z-500-(B)-672 (84x8),Z-500,Pyrazinamide,500 mg,Pyrazinamide 500 mg tablets,62.0,0.04910714285714,0.0,0,0,0,0,0,1,1,0,0
999.0,Z-750-(B)-100,Z-750,Pyrazinamide,750 mg,TBC,5.0,0.0256,0.0,0,0,0,0,0,1,0,0,0
